ECG,AcX,AcY,AcZ,Depth
978,2.6,-6.44,-5.98,177.2
1062,2.6,-6.14,-5.98,177.2
1151,2.6,-6.14,-5.82,177.2
1008,2.6,-6.14,-5.82,177.2
1058,2.6,-6.14,-5.82,177.2
993,2.76,-6.14,-5.82,177.2
1160,2.76,-6.6,-5.82,177.2
1149,2.76,-6.6,-5.82,177.2
1137,2.76,-6.6,-5.82,177.2
1249,2.76,-6.6,-5.82,177.2
1246,2.92,-6.6,-5.82,177.2
1104,2.92,-6.44,-5.82,177.2
1075,2.92,-6.44,-5.68,177.2
1109,2.92,-6.44,-5.68,177.2
1008,2.92,-6.44,-5.68,177.4
1087,2.92,-6.44,-5.68,177.4
1119,2.92,-6.44,-5.68,177.4
1078,2.92,-6.44,-5.82,177.4
1160,2.92,-6.44,-5.82,177.4
1161,2.92,-6.44,-5.82,177.2
1118,2.76,-6.44,-5.82,177.2
1142,2.76,-6.6,-5.82,177.2
1213,2.76,-6.6,-6.14,177.2
1199,2.76,-6.6,-6.14,177.2
1140,2.76,-6.6,-6.14,177.4
1199,2.92,-6.6,-6.14,177.4
1183,2.92,-5.82,-6.14,177.4
1237,2.92,-5.82,-6.14,177.4
1135,2.92,-5.82,-6.14,177.4
1127,2.92,-5.82,-6.14,177.4
1184,3.06,-5.82,-6.14,177.4
1177,3.06,-6.14,-6.14,177.4
1297,3.06,-6.14,-5.98,177.4
1324,3.06,-6.14,-5.98,177.4
1408,3.06,-6.14,-5.98,177.4
1369,3.06,-6.14,-5.98,177.4
1408,3.06,-5.98,-5.98,177.4
1480,3.06,-5.98,-5.98,177.4
1381,3.06,-5.98,-5.98,177.4
1230,3.06,-5.98,-5.98,177.4
1231,3.06,-5.98,-5.98,177.4
1239,3.06,-5.98,-5.98,177.4
1158,3.06,-5.98,-5.98,177.4
1141,3.06,-5.98,-5.98,177.4
1160,3.06,-5.98,-5.98,177.4
1072,3.06,-5.98,-5.98,177.4
1058,3.06,-5.82,-5.98,177.4
1100,3.06,-5.82,-6.14,177.4
1103,3.06,-5.82,-6.14,177.4
1143,3.06,-5.82,-6.14,177.4
1172,3.22,-5.82,-6.14,177.4
1195,3.22,-5.68,-6.14,177.4
1265,3.22,-5.68,-5.98,177.4
1246,3.22,-5.68,-5.98,177.4
1289,3.22,-5.68,-5.98,177.4
1264,3.06,-5.68,-5.98,177.4
1370,3.06,-5.68,-5.98,177.4
1354,3.06,-5.68,-6.6,177.4
1358,3.06,-5.68,-6.6,177.4
1291,3.06,-5.68,-6.6,177.6
1258,3.22,-5.68,-6.6,177.6
1307,3.22,-5.82,-6.6,177.6
1338,3.22,-5.82,-6.28,177.6
1281,3.22,-5.82,-6.28,177.6
1276,3.22,-5.82,-6.28,177.6
1247,3.38,-5.82,-6.28,177.6
1274,3.38,-5.36,-6.28,177.6
1208,3.38,-5.36,-6.28,177.6
1228,3.38,-5.36,-6.28,177.6
1253,3.38,-5.36,-6.28,177.6
1205,3.22,-5.36,-6.28,177.6
1236,3.22,-5.68,-6.28,177.6
1210,3.22,-5.68,-6.14,177.6
1176,3.22,-5.68,-6.14,177.6
1173,3.22,-5.68,-6.14,177.8
1169,3.22,-5.68,-6.14,177.8
1187,3.22,-5.68,-6.14,177.8
1208,3.22,-5.68,-6.44,177.8
1202,3.22,-5.68,-6.44,177.8
1288,3.22,-5.68,-6.44,177.6
1249,3.06,-5.68,-6.44,177.6
1353,3.06,-5.82,-6.44,177.6
1310,3.06,-5.82,-6.6,177.6
1279,3.06,-5.82,-6.6,177.6
1271,3.06,-5.82,-6.6,177.8
1250,3.38,-5.82,-6.6,177.8
1212,3.38,-5.82,-6.6,177.8
1149,3.38,-5.82,-6.6,177.8
1187,3.38,-5.82,-6.6,177.8
1127,3.38,-5.82,-6.6,177.6
1179,3.06,-5.82,-6.6,177.6
1155,3.06,-5.36,-6.6,177.6
1098,3.06,-5.36,-6.6,177.6
1219,3.06,-5.36,-6.6,177.6
1254,3.06,-5.36,-6.6,178
1227,3.38,-5.36,-6.6,178
1209,3.38,-5.82,-6.6,178
1121,3.38,-5.82,-6.28,178
1191,3.38,-5.82,-6.28,178
1199,3.38,-5.82,-6.28,177.8
1158,3.22,-5.82,-6.28,177.8
1134,3.22,-5.52,-6.28,177.8
1109,3.22,-5.52,-6.44,177.8
1132,3.22,-5.52,-6.44,177.8
1157,3.22,-5.52,-6.44,178
1058,3.22,-5.52,-6.44,178
1116,3.22,-5.52,-6.44,178
1150,3.22,-5.52,-6.44,178
1107,3.22,-5.52,-6.44,178
1154,3.22,-5.52,-6.44,177.8
1132,3.22,-5.52,-6.44,177.8
1080,3.22,-5.52,-6.44,177.8
1113,3.22,-5.52,-6.44,177.8
1197,3.22,-5.52,-6.44,177.8
1247,3.22,-5.52,-6.44,178
1163,3.38,-5.52,-6.44,178
1147,3.38,-5.36,-6.44,178
1160,3.38,-5.36,-6.6,178
1124,3.38,-5.36,-6.6,178
1193,3.38,-5.36,-6.6,178
1232,3.06,-5.36,-6.6,178
1289,3.06,-5.36,-6.6,178
1202,3.06,-5.36,-6.44,178
1168,3.06,-5.36,-6.44,178
1134,3.06,-5.36,-6.44,178
1074,3.38,-5.36,-6.44,178
1082,3.38,-5.52,-6.44,178
1134,3.38,-5.52,-6.44,178
1110,3.38,-5.52,-6.44,178
1144,3.38,-5.52,-6.44,178.2
1119,3.38,-5.52,-6.44,178.2
1167,3.38,-5.52,-6.44,178.2
1150,3.38,-5.52,-6.44,178.2
1157,3.38,-5.52,-6.44,178.2
1170,3.38,-5.52,-6.44,178
1106,3.06,-5.52,-6.44,178
1108,3.06,-5.22,-6.44,178
1129,3.06,-5.22,-6.44,178
1103,3.06,-5.22,-6.44,178
1102,3.06,-5.22,-6.44,178
1021,3.22,-5.22,-6.44,178
1085,3.22,-5.36,-6.44,178
1073,3.22,-5.36,-6.6,178
1114,3.22,-5.36,-6.6,178
1183,3.22,-5.36,-6.6,178.2
1262,3.38,-5.36,-6.6,178.2
1295,3.38,-5.22,-6.6,178.2
1405,3.38,-5.22,-6.28,178.2
1356,3.38,-5.22,-6.28,178.2
1248,3.38,-5.22,-6.28,178.2
1232,3.38,-5.22,-6.28,178.2
1256,3.38,-5.52,-6.28,178.2
1248,3.38,-5.52,-6.44,178.2
1325,3.38,-5.52,-6.44,178.2
1218,3.38,-5.52,-6.44,178.2
1222,3.06,-5.52,-6.44,178.2
1263,3.06,-5.52,-6.44,178.2
1228,3.06,-5.52,-6.74,178.2
1262,3.06,-5.52,-6.74,178.2
1268,3.06,-5.52,-6.74,178.2
1257,3.38,-5.52,-6.74,178.2
1321,3.38,-5.52,-6.74,178.2
1310,3.38,-5.52,-6.74,178.2
1360,3.38,-5.52,-6.74,178.2
1386,3.38,-5.52,-6.74,178.4
1350,3.22,-5.52,-6.74,178.4
1336,3.22,-5.82,-6.74,178.4
1271,3.22,-5.82,-6.6,178.4
1177,3.22,-5.82,-6.6,178.4
1198,3.22,-5.82,-6.6,178.4
1187,3.22,-5.82,-6.6,178.4
1110,3.22,-5.36,-6.6,178.4
1121,3.22,-5.36,-6.28,178.4
1187,3.22,-5.36,-6.28,178.4
1192,3.22,-5.36,-6.28,178.4
1213,3.06,-5.36,-6.28,178.4
1296,3.06,-5.52,-6.28,178.4
1304,3.06,-5.52,-6.44,178.4
1297,3.06,-5.52,-6.44,178.4
1299,3.06,-5.52,-6.44,178.2
1197,3.22,-5.52,-6.44,178.2
1191,3.22,-5.52,-6.44,178.2
1151,3.22,-5.52,-6.28,178.2
1140,3.22,-5.52,-6.28,178.2
1151,3.22,-5.52,-6.28,178.4
1115,3.22,-5.52,-6.28,178.4
1120,3.22,-5.52,-6.28,178.4
1120,3.22,-5.52,-6.28,178.4
1171,3.22,-5.52,-6.28,178.4
1090,3.22,-5.52,-6.28,178.4
1104,3.22,-5.52,-6.28,178.4
1092,3.22,-5.68,-6.28,178.4
1146,3.22,-5.68,-6.44,178.4
1122,3.22,-5.68,-6.44,178.4
1151,3.22,-5.68,-6.44,178.4
1192,3.22,-5.68,-6.44,178.4
1118,3.22,-5.82,-6.44,178.4
1086,3.22,-5.82,-6.44,178.4
1064,3.22,-5.82,-6.44,178.4
1158,3.22,-5.82,-6.44,178.4
1093,3.22,-5.82,-6.44,178.4
1033,3.22,-5.52,-6.44,178.4
1075,3.22,-5.52,-6.6,178.4
1069,3.22,-5.52,-6.6,178.4
1155,3.22,-5.52,-6.6,178.6
1143,3.22,-5.52,-6.6,178.6
1133,3.22,-5.36,-6.6,178.6
1157,3.22,-5.36,-6.28,178.6
1226,3.22,-5.36,-6.28,178.6
1247,3.22,-5.36,-6.28,178.4
1254,3.06,-5.36,-6.28,178.4
1185,3.06,-5.36,-6.28,178.4
1184,3.06,-5.36,-6.28,178.4
1171,3.06,-5.36,-6.28,178.4
1105,3.06,-5.36,-6.28,178.4
1168,3.06,-5.36,-6.28,178.4
1105,3.06,-5.82,-6.28,178.4
1090,3.06,-5.82,-6.28,178.4
1198,3.06,-5.82,-6.28,178.4
1245,3.06,-5.82,-6.28,178.6
1193,3.22,-5.82,-6.28,178.6
1241,3.22,-5.52,-6.28,178.6
1245,3.22,-5.52,-6.28,178.6
1279,3.22,-5.52,-6.28,178.6
1196,3.22,-5.52,-6.28,178.6
1177,3.06,-5.52,-6.28,178.6
1211,3.06,-5.82,-6.28,178.6
1088,3.06,-5.82,-6.14,178.6
1124,3.06,-5.82,-6.14,178.6
1046,3.06,-5.82,-6.14,178.8
1101,3.22,-5.82,-6.14,178.8
1101,3.22,-5.82,-6.14,178.8
1013,3.22,-5.82,-6.14,178.8
1006,3.22,-5.82,-6.14,178.8
1021,3.22,-5.82,-6.14,178.8
1033,3.06,-5.82,-6.14,178.8
1063,3.06,-5.98,-6.14,178.8
1037,3.06,-5.98,-5.98,178.8
1080,3.06,-5.98,-5.98,178.8
1101,3.06,-5.98,-5.98,178.8
1122,3.22,-5.98,-5.98,178.8
1102,3.22,-5.68,-5.98,178.8
1142,3.22,-5.68,-6.14,178.8
1278,3.22,-5.68,-6.14,178.8
1279,3.22,-5.68,-6.14,178.8
1322,3.06,-5.68,-6.14,178.8
1300,3.06,-5.52,-6.14,178.8
1351,3.06,-5.52,-5.98,178.8
1384,3.06,-5.52,-5.98,178.8
1375,3.06,-5.52,-5.98,178.8
1349,3.38,-5.52,-5.98,178.8
1312,3.38,-5.68,-5.98,178.8
1317,3.38,-5.68,-6.44,178.8
1255,3.38,-5.68,-6.44,178.8
1186,3.38,-5.68,-6.44,178.8
1210,3.22,-5.68,-6.44,178.8
1144,3.22,-5.98,-6.44,178.8
1224,3.22,-5.98,-6.28,178.8
1266,3.22,-5.98,-6.28,178.8
1208,3.22,-5.98,-6.28,178.8
1194,3.06,-5.98,-6.28,178.8
1147,3.06,-5.52,-6.28,178.8
1121,3.06,-5.52,-6.28,178.8
1130,3.06,-5.52,-6.28,178.8
1101,3.06,-5.52,-6.28,178.8
1118,2.92,-5.52,-6.28,178.8
1189,2.92,-5.68,-6.28,178.8
1230,2.92,-5.68,-6.14,178.8
1260,2.92,-5.68,-6.14,178.8
1208,2.92,-5.68,-6.14,178.8
1216,2.76,-5.68,-6.14,178.8
1185,2.76,-5.98,-6.14,178.8
1195,2.76,-5.98,-5.98,178.8
1194,2.76,-5.98,-5.98,178.8
1180,2.76,-5.98,-5.98,179
1112,3.06,-5.98,-5.98,179
1123,3.06,-5.98,-5.98,179
1145,3.06,-5.98,-6.14,179
1105,3.06,-5.98,-6.14,179
1065,3.06,-5.98,-6.14,179
1103,3.06,-5.98,-6.14,179
1097,3.06,-5.98,-6.14,179
1060,3.06,-5.98,-5.98,179
1064,3.06,-5.98,-5.98,179
1121,3.06,-5.98,-5.98,179
1133,3.06,-5.98,-5.98,179
1196,3.06,-5.98,-5.98,179
1245,3.06,-5.98,-6.14,179
1267,3.06,-5.98,-6.14,179
1308,3.06,-5.98,-6.14,179
1315,3.06,-5.98,-6.14,179
1312,3.06,-5.98,-6.14,179
1254,3.06,-5.98,-6.14,179
1245,3.06,-5.98,-6.14,179
1214,3.06,-5.98,-6.14,179
1265,3.22,-5.98,-6.14,179
1242,3.22,-5.98,-6.14,179
1304,3.22,-5.98,-5.98,179
1216,3.22,-5.98,-5.98,179
1177,3.22,-5.98,-5.98,179
1161,2.76,-5.98,-5.98,179
1063,2.76,-6.44,-5.98,179
1086,2.76,-6.44,-5.98,179
1056,2.76,-6.44,-5.98,179
1061,2.76,-6.44,-5.98,179
1025,2.76,-6.44,-5.98,179
1066,2.76,-6.14,-5.98,179
1066,2.76,-6.14,-5.98,179
1056,2.76,-6.14,-5.98,179
1077,2.76,-6.14,-5.98,179
1053,2.92,-6.14,-5.98,179
1094,2.92,-6.14,-5.98,179
1059,2.92,-6.14,-5.82,179
1100,2.92,-6.14,-5.82,179
1157,2.92,-6.14,-5.82,179.2
1177,2.92,-6.14,-5.82,179.2
1235,2.92,-6.14,-5.82,179.2
1199,2.92,-6.14,-5.82,179.2
1202,2.92,-6.14,-5.82,179.2
1263,2.92,-6.14,-5.82,179
1265,2.92,-6.14,-5.82,179
1291,2.92,-6.28,-5.82,179
1284,2.92,-6.28,-5.68,179
1329,2.92,-6.28,-5.68,179
1268,2.92,-6.28,-5.68,179.2
1239,2.92,-6.28,-5.68,179.2
1195,2.92,-6.44,-5.68,179.2
1139,2.92,-6.44,-5.98,179.2
1168,2.92,-6.44,-5.98,179.2
1152,2.92,-6.44,-5.98,179
1134,3.06,-6.44,-5.98,179
1124,3.06,-6.28,-5.98,179
1134,3.06,-6.28,-5.98,179
1188,3.06,-6.28,-5.98,179
1168,3.06,-6.28,-5.98,179.2
1150,2.76,-6.28,-5.98,179.2
1127,2.76,-6.44,-5.98,179.2
1142,2.76,-6.44,-5.98,179.2
1128,2.76,-6.44,-5.98,179.2
1098,2.76,-6.44,-5.98,179.2
1156,2.92,-6.44,-5.98,179.2
1180,2.92,-6.6,-5.98,179.2
1180,2.92,-6.6,-5.82,179.2
1254,2.92,-6.6,-5.82,179.2
1215,2.92,-6.6,-5.82,179.4
1236,3.06,-6.6,-5.82,179.4
1269,3.06,-5.98,-5.82,179.4
1304,3.06,-5.98,-5.98,179.4
1286,3.06,-5.98,-5.98,179.4
1144,3.06,-5.98,-5.98,179.2
1160,2.76,-5.98,-5.98,179.2
1065,2.76,-6.6,-5.98,179.2
1039,2.76,-6.6,-5.68,179.2
1088,2.76,-6.6,-5.68,179.2
1049,2.76,-6.6,-5.68,179.4
1085,2.92,-6.6,-5.68,179.4
1049,2.92,-6.44,-5.68,179.4
1138,2.92,-6.44,-5.68,179.4
1056,2.92,-6.44,-5.68,179.4
1017,2.92,-6.44,-5.68,179.2
1018,2.92,-6.44,-5.68,179.2
1035,2.92,-6.14,-5.68,179.2
1025,2.92,-6.14,-5.68,179.2
1097,2.92,-6.14,-5.68,179.2
1119,2.92,-6.14,-5.68,179.4
1099,2.92,-6.14,-5.68,179.4
1122,2.92,-6.28,-5.68,179.4
1209,2.92,-6.28,-5.52,179.4
1208,2.92,-6.28,-5.52,179.4
1170,2.92,-6.28,-5.52,179.4
1221,2.92,-6.28,-5.52,179.4
1221,2.92,-6.44,-5.52,179.4
1130,2.92,-6.44,-5.68,179.4
1136,2.92,-6.44,-5.68,179.4
1150,2.92,-6.44,-5.68,179.6
1183,2.92,-6.44,-5.68,179.6
1099,2.92,-6.44,-5.68,179.6
1185,2.92,-6.44,-5.98,179.6
1147,2.92,-6.44,-5.98,179.6
1177,2.92,-6.44,-5.98,179.4
1211,3.06,-6.44,-5.98,179.4
1147,3.06,-5.98,-5.98,179.4
1202,3.06,-5.98,-5.68,179.4
1223,3.06,-5.98,-5.68,179.4
1310,3.06,-5.98,-5.68,179.4
1311,2.92,-5.98,-5.68,179.4
1252,2.92,-6.14,-5.68,179.4
1294,2.92,-6.14,-5.82,179.4
1309,2.92,-6.14,-5.82,179.4
1343,2.92,-6.14,-5.82,179.6
1390,2.76,-6.14,-5.82,179.6
1335,2.76,-6.44,-5.82,179.6
1320,2.76,-6.44,-5.68,179.6
1229,2.76,-6.44,-5.68,179.6
1184,2.76,-6.44,-5.68,179.6
1142,2.92,-6.44,-5.68,179.6
1125,2.92,-6.28,-5.68,179.6
1120,2.92,-6.28,-5.68,179.6
1098,2.92,-6.28,-5.68,179.6
1203,2.92,-6.28,-5.68,179.6
1262,2.76,-6.28,-5.68,179.6
1258,2.76,-6.28,-5.68,179.6
1299,2.76,-6.28,-5.52,179.6
1268,2.76,-6.28,-5.52,179.6
1270,2.76,-6.28,-5.52,179.8
1227,2.76,-6.28,-5.52,179.8
1271,2.76,-6.14,-5.52,179.8
1373,2.76,-6.14,-5.52,179.8
1379,2.76,-6.14,-5.52,179.8
1347,2.76,-6.14,-5.52,179.8
1312,2.76,-6.14,-5.52,179.8
1241,2.76,-6.44,-5.52,179.8
1219,2.76,-6.44,-5.82,179.8
1274,2.76,-6.44,-5.82,179.8
1261,2.76,-6.44,-5.82,179.8
1181,2.76,-6.44,-5.82,179.8
1241,2.76,-6.44,-5.82,179.8
1229,2.76,-6.44,-5.68,179.8
1175,2.76,-6.44,-5.68,179.8
1251,2.76,-6.44,-5.68,179.8
1278,2.76,-6.44,-5.68,179.8
1204,2.76,-6.14,-5.68,179.8
1152,2.76,-6.14,-5.68,179.8
1203,2.76,-6.14,-5.68,179.8
1250,2.76,-6.14,-5.68,179.8
1221,2.76,-6.14,-5.68,179.8
1193,2.76,-6.14,-5.68,179.8
1184,2.76,-6.14,-5.68,179.8
1185,2.76,-6.14,-5.68,179.8
1170,2.76,-6.14,-5.68,179.6
1175,2.92,-6.14,-5.68,179.6
1160,2.92,-6.44,-5.68,179.6
1141,2.92,-6.44,-5.82,179.6
1127,2.92,-6.44,-5.82,179.6
1137,2.92,-6.44,-5.82,179.8
1158,3.06,-6.44,-5.82,179.8
1079,3.06,-6.28,-5.82,179.8
1085,3.06,-6.28,-5.82,179.8
1064,3.06,-6.28,-5.82,179.8
1008,3.06,-6.28,-5.82,179.8
1077,2.76,-6.28,-5.82,179.8
1085,2.76,-6.44,-5.82,179.8
1042,2.76,-6.44,-5.52,179.8
1032,2.76,-6.44,-5.52,179.8
1067,2.76,-6.44,-5.52,179.8
1059,2.6,-6.44,-5.52,179.8
1033,2.6,-6.44,-5.52,179.8
1080,2.6,-6.44,-5.68,179.8
1103,2.6,-6.44,-5.68,179.8
1140,2.6,-6.44,-5.68,179.8
1110,2.6,-6.44,-5.68,179.8
1087,2.6,-6.44,-5.68,179.8
1134,2.6,-6.44,-5.68,179.8
1173,2.6,-6.44,-5.68,179.8
1266,2.6,-6.44,-5.68,180
1235,2.6,-6.44,-5.68,180
1265,2.6,-6.6,-5.68,180
1212,2.6,-6.6,-5.36,180
1197,2.6,-6.6,-5.36,180
1243,2.6,-6.6,-5.36,180
1241,2.76,-6.6,-5.36,180
1304,2.76,-6.6,-5.36,180
1299,2.76,-6.6,-5.36,180
1265,2.76,-6.6,-5.36,180
1344,2.76,-6.6,-5.36,180.2
1235,2.6,-6.6,-5.36,180.2
1181,2.6,-6.6,-5.36,180.2
1201,2.6,-6.6,-5.52,180.2
1118,2.6,-6.6,-5.52,180.2
1102,2.6,-6.6,-5.52,180
1185,2.6,-6.6,-5.52,180
1302,2.6,-6.44,-5.52,180
1299,2.6,-6.44,-5.36,180
1248,2.6,-6.44,-5.36,180
1209,2.6,-6.44,-5.36,180
1131,2.6,-6.44,-5.36,180
999,2.6,-6.28,-5.36,180
881,2.6,-6.28,-5.82,180
1227,2.6,-6.28,-5.82,180
1560,2.6,-6.28,-5.82,180.2
1709,3.06,-6.28,-5.82,180.2
1686,3.06,-6.28,-5.82,180.2
1413,3.06,-6.28,-5.36,180.2
1227,3.06,-6.28,-5.36,180.2
1149,3.06,-6.28,-5.36,180
1152,2.76,-6.28,-5.36,180
1102,2.76,-6.6,-5.36,180
1049,2.76,-6.6,-5.82,180
1054,2.76,-6.6,-5.82,180
1107,2.76,-6.6,-5.82,180.2
1191,2.92,-6.6,-5.82,180.2
1129,2.92,-6.28,-5.82,180.2
1158,2.92,-6.28,-5.68,180.2
1220,2.92,-6.28,-5.68,180.2
1244,2.92,-6.28,-5.68,180.2
1261,2.76,-6.28,-5.68,180.2
1199,2.76,-6.44,-5.68,180.2
1294,2.76,-6.44,-5.82,180.2
1313,2.76,-6.44,-5.82,180.2
1251,2.76,-6.44,-5.82,180.2
1256,2.6,-6.44,-5.82,180.2
1162,2.6,-6.28,-5.82,180.2
1171,2.6,-6.28,-5.82,180.2
1187,2.6,-6.28,-5.82,180.2
1282,2.6,-6.28,-5.82,180.2
1203,2.6,-6.28,-5.82,180.2
1160,2.6,-6.44,-5.82,180.2
1252,2.6,-6.44,-5.82,180.2
1275,2.6,-6.44,-5.82,180.2
1273,2.6,-6.44,-5.82,180.4
1213,2.76,-6.44,-5.82,180.4
1219,2.76,-6.28,-5.82,180.4
1175,2.76,-6.28,-5.52,180.4
1242,2.76,-6.28,-5.52,180.4
1284,2.76,-6.28,-5.52,180.2
1292,2.76,-6.28,-5.52,180.2
1253,2.76,-6.6,-5.52,180.2
1213,2.76,-6.6,-5.68,180.2
1285,2.76,-6.6,-5.68,180.2
1262,2.76,-6.6,-5.68,180.4
1215,2.6,-6.6,-5.68,180.4
1244,2.6,-6.74,-5.68,180.4
1341,2.6,-6.74,-5.68,180.4
1420,2.6,-6.74,-5.68,180.4
1362,2.6,-6.74,-5.68,180.4
1307,2.76,-6.74,-5.68,180.4
1265,2.76,-6.44,-5.68,180.4
1215,2.76,-6.44,-5.68,180.4
1200,2.76,-6.44,-5.68,180.4
1148,2.76,-6.44,-5.68,180.6
1180,2.76,-6.44,-5.68,180.6
1113,2.76,-6.44,-5.68,180.6
1118,2.76,-6.44,-5.68,180.6
1150,2.76,-6.44,-5.68,180.6
1180,2.76,-6.44,-5.68,180.4
1206,2.76,-6.44,-5.68,180.4
1179,2.76,-6.6,-5.68,180.4
1264,2.76,-6.6,-5.82,180.4
1190,2.76,-6.6,-5.82,180.4
1137,2.76,-6.6,-5.82,180.6
1249,2.76,-6.6,-5.82,180.6
1189,2.76,-6.74,-5.82,180.6
1158,2.76,-6.74,-5.98,180.6
1162,2.76,-6.74,-5.98,180.6
1224,2.76,-6.74,-5.98,180.6
1210,2.76,-6.74,-5.98,180.6
1111,2.76,-6.6,-5.98,180.6
1169,2.76,-6.6,-5.82,180.6
1191,2.76,-6.6,-5.82,180.6
1247,2.76,-6.6,-5.82,180.6
1224,2.6,-6.6,-5.82,180.6
1235,2.6,-6.14,-5.82,180.6
1325,2.6,-6.14,-5.98,180.6
1249,2.6,-6.14,-5.98,180.6
1274,2.6,-6.14,-5.98,180.4
1203,2.6,-6.14,-5.98,180.4
1257,2.6,-6.28,-5.98,180.4
1162,2.6,-6.28,-5.68,180.4
1199,2.6,-6.28,-5.68,180.4
1217,2.6,-6.28,-5.68,180.6
1165,2.76,-6.28,-5.68,180.6
1144,2.76,-6.44,-5.68,180.6
1015,2.76,-6.44,-5.82,180.6
1089,2.76,-6.44,-5.82,180.6
1102,2.76,-6.44,-5.82,180.6
1142,2.76,-6.44,-5.82,180.6
1140,2.76,-6.6,-5.82,180.6
1235,2.76,-6.6,-5.98,180.6
1200,2.76,-6.6,-5.98,180.6
1189,2.76,-6.6,-5.98,180.6
1204,2.6,-6.6,-5.98,180.6
1168,2.6,-6.6,-5.98,180.6
1148,2.6,-6.6,-5.82,180.6
1162,2.6,-6.6,-5.82,180.6
1224,2.6,-6.6,-5.82,180.6
1159,2.76,-6.6,-5.82,180.6
1137,2.76,-6.14,-5.82,180.6
1206,2.76,-6.14,-5.82,180.6
1203,2.76,-6.14,-5.82,180.6
1149,2.76,-6.14,-5.82,180.8
1199,2.46,-6.14,-5.82,180.8
1168,2.46,-6.74,-5.82,180.8
1148,2.46,-6.74,-6.14,180.8
1136,2.46,-6.74,-6.14,180.8
1217,2.46,-6.74,-6.14,180.8
1169,2.6,-6.74,-6.14,180.8
1139,2.6,-6.6,-6.14,180.8
1174,2.6,-6.6,-5.82,180.8
1202,2.6,-6.6,-5.82,180.8
1213,2.6,-6.6,-5.82,180.8
1255,2.46,-6.6,-5.82,180.8
1260,2.46,-6.28,-5.82,180.8
1202,2.46,-6.28,-5.52,180.8
1142,2.46,-6.28,-5.52,180.8
1183,2.46,-6.28,-5.52,181
1132,2.6,-6.28,-5.52,181
1144,2.6,-6.44,-5.52,181
1124,2.6,-6.44,-5.68,181
1161,2.6,-6.44,-5.68,181
1123,2.6,-6.44,-5.68,180.8
1155,2.6,-6.44,-5.68,180.8
1270,2.6,-6.44,-5.68,180.8
1190,2.6,-6.44,-5.82,180.8
1227,2.6,-6.44,-5.82,180.8
1234,2.6,-6.44,-5.82,181
1224,2.6,-6.44,-5.82,181
1207,2.6,-6.44,-5.82,181
1170,2.6,-6.44,-5.68,181
1177,2.6,-6.44,-5.68,181
1182,2.6,-6.44,-5.68,181
1235,2.46,-6.44,-5.68,181
1215,2.46,-6.14,-5.68,181
1249,2.46,-6.14,-5.82,181
1279,2.46,-6.14,-5.82,181
1266,2.46,-6.14,-5.82,181
1284,2.76,-6.14,-5.82,181
1270,2.76,-5.98,-5.82,181
1279,2.76,-5.98,-5.68,181
1288,2.76,-5.98,-5.68,181
1204,2.76,-5.98,-5.68,181
1222,2.6,-5.98,-5.68,181
1181,2.6,-6.28,-5.68,181
1171,2.6,-6.28,-5.82,181
1182,2.6,-6.28,-5.82,181
1111,2.6,-6.28,-5.82,181
1129,2.6,-6.28,-5.82,181
1203,2.6,-6.44,-5.82,181
1151,2.6,-6.44,-5.82,181
1124,2.6,-6.44,-5.82,181
1095,2.6,-6.44,-5.82,181
1149,2.6,-6.44,-5.82,181
1124,2.6,-6.14,-5.82,181
1199,2.6,-6.14,-5.68,181
1181,2.6,-6.14,-5.68,181
1220,2.6,-6.14,-5.68,181
1161,2.6,-6.14,-5.68,181
1207,2.6,-6.28,-5.68,181
1267,2.6,-6.28,-5.82,181
1219,2.6,-6.28,-5.82,181
1187,2.6,-6.28,-5.82,181
1149,2.6,-6.28,-5.82,181
1218,2.6,-6.6,-5.82,181
1209,2.6,-6.6,-5.68,181
1264,2.6,-6.6,-5.68,181
1175,2.6,-6.6,-5.68,181.2
1229,2.6,-6.6,-5.68,181.2
1200,2.6,-6.6,-5.68,181.2
1168,2.6,-6.6,-5.68,181.2
1227,2.6,-6.6,-5.68,181.2
1185,2.6,-6.6,-5.68,181.4
1196,2.6,-6.6,-5.68,181.4
1153,2.6,-6.44,-5.68,181.4
1194,2.6,-6.44,-6.14,181.4
1147,2.6,-6.44,-6.14,181.4
1055,2.6,-6.44,-6.14,181.2
1057,2.46,-6.44,-6.14,181.2
1041,2.46,-6.44,-6.14,181.2
1086,2.46,-6.44,-5.82,181.2
1131,2.46,-6.44,-5.82,181.2
1102,2.46,-6.44,-5.82,181.2
1067,2.6,-6.44,-5.82,181.2
1039,2.6,-6.44,-5.82,181.2
1041,2.6,-6.44,-5.98,181.2
960,2.6,-6.44,-5.98,181.2
992,2.6,-6.44,-5.98,181.2
1018,2.6,-6.44,-5.98,181.2
1094,2.6,-6.44,-5.98,181.2
1053,2.6,-6.44,-5.82,181.2
1055,2.6,-6.44,-5.82,181.2
1092,2.6,-6.44,-5.82,181.4
1104,2.46,-6.44,-5.82,181.4
1138,2.46,-6.74,-5.82,181.4
1139,2.46,-6.74,-5.98,181.4
1267,2.46,-6.74,-5.98,181.4
1151,2.46,-6.74,-5.98,181.2
1184,2.6,-6.74,-5.98,181.2
1118,2.6,-6.6,-5.98,181.2
1113,2.6,-6.6,-5.82,181.2
1099,2.6,-6.6,-5.82,181.2
1043,2.6,-6.6,-5.82,181.4
